Id	Score	URL	NormURL	ContentSpace
business	0.634387	http://411mania.com/music/kanye-west-the-musical-set-for-australia/	http://411mania.com/music/kanye-west-the-musical-set-for-australia/	Sovrn
movies	0.662332	http://411mania.com/wrestling/wwe-weekend-live-events-schedule-13/	http://411mania.com/wrestling/wwe-weekend-live-events-schedule-13/	Sovrn
sports	0.785477	http://sportspyder.com/teams/new-york-mets/articles/13428005	http://sportspyder.com/teams/new-york-mets/articles/13428005	Sovrn
actresses	0.772064	http://411mania.com/music/miley-cyrus-and-kanye-west-are-among-barbara-walters-most-fascinating-people-of-the-year/	http://411mania.com/music/miley-cyrus-and-kanye-west-are-among-barbara-walters-most-fascinating-people-of-the-year/	Sovrn
los-angeles-area	0.875885	http://411mania.com/wrestling/wwe-returning-to-los-angeles-on-december-30th/	http://411mania.com/wrestling/wwe-returning-to-los-angeles-on-december-30th/	Sovrn
technology	0.80353	http://necolebitchie.com/2010/10/page/12/	http://necolebitchie.com/2010/10/page/12/	Sovrn
social-networking	0.746432	http://necolebitchie.com/2010/10/page/12/	http://necolebitchie.com/2010/10/page/12/	Sovrn
personal-relationships	0.592731	http://necolebitchie.com/2010/10/page/12/	http://necolebitchie.com/2010/10/page/12/	Sovrn
technology	0.610242	http://funnyjunk.com/Look+at+that+cool+gif/funny-gifs/5375179/	http://funnyjunk.com/Look+at+that+cool+gif/funny-gifs/5375179/	Sovrn
talk-shows	0.851629	http://celebslam.celebuzz.com/2011/11/anna-kournikova-fired.php	http://celebslam.celebuzz.com/2011/11/anna-kournikova-fired.php	Sovrn
business	0.896925	http://disney.wikia.com/wiki/Glory-Bee	http://disney.wikia.com/wiki/Glory-Bee	Sovrn
literature-language	0.828838	http://disney.wikia.com/wiki/Glory-Bee	http://disney.wikia.com/wiki/Glory-Bee	Sovrn
healthy-living	0.449092	http://elderscrolls.wikia.com/wiki/The_Marksmanship_Lesson	http://elderscrolls.wikia.com/wiki/The_Marksmanship_Lesson	Sovrn
superheroes	0.571952	http://marvel.wikia.com/Andrea_Margulies_(Earth-616)	http://marvel.wikia.com/Andrea_Margulies_(Earth-616)	Sovrn
lighting	0.778457	http://marvel.wikia.com/Kang_the_Conqueror_(Earth-6311)	http://marvel.wikia.com/Kang_the_Conqueror_(Earth-6311)	Sovrn
cooking-entertaining	0.988709	http://sallysbakingaddiction.com/2014/04/29/blueberries-n-cream-cupcakes/print/	http://sallysbakingaddiction.com/2014/04/29/blueberries-n-cream-cupcakes/print/	Sovrn
u-s-states	0.698373	http://starcasm.net/archives/55355	http://starcasm.net/archives/55355	Sovrn
recreation	0.760828	http://starcasm.net/archives/71819	http://starcasm.net/archives/71819	Sovrn
pop-music	0.716929	http://starcasm.net/archives/71819	http://starcasm.net/archives/71819	Sovrn
airlines	0.483196	http://starwars.wikia.com/wiki/Star_Destoryer	http://starwars.wikia.com/wiki/Star_Destoryer	Sovrn
star-wars	0.834702	http://starwars.wikia.com/wiki/Star_Wars:_Demolition	http://starwars.wikia.com/wiki/Star_Wars:_Demolition	Sovrn
recreation	0.529285	http://totalfratmove.com/frat-fellas/1/	http://totalfratmove.com/frat-fellas/1/	Sovrn
games	0.611034	http://yugioh.wikia.com/wiki/Structure_Deck:_Spellcaster's_Judgment	http://yugioh.wikia.com/wiki/Structure_Deck:_Spellcaster's_Judgment	Sovrn
romantic-movies	0.47038	http://411mania.com/movies/a-most-violent-year-wins-national-board-of-review-top-prize/	http://411mania.com/movies/a-most-violent-year-wins-national-board-of-review-top-prize/	Sovrn
travel	0.641859	http://411mania.com/movies/the-big-screen-bulletin-5-26-14-x-men-take-the-box-office/	http://411mania.com/movies/the-big-screen-bulletin-5-26-14-x-men-take-the-box-office/	Sovrn
fruit	0.52315	http://411mania.com/music/ariana-grandes-alleged-stalker-placed-on-psychiatric-hold/	http://411mania.com/music/ariana-grandes-alleged-stalker-placed-on-psychiatric-hold/	Sovrn
technology-companies	0.687488	http://411mania.com/wrestling/ask-411-06-04-01-steiner-ganso-bomb-us-tag-titles-hall-nash-way-more/	http://411mania.com/wrestling/ask-411-06-04-01-steiner-ganso-bomb-us-tag-titles-hall-nash-way-more/	Sovrn
home	0.571839	http://411mania.com/wrestling/the-meethinks-friday-freethinks-11-06-09/	http://411mania.com/wrestling/the-meethinks-friday-freethinks-11-06-09/	Sovrn
fashion	0.506408	http://dc.wikia.com/wiki/Henry_Henshaw_%28New_Earth%29	http://dc.wikia.com/wiki/Henry_Henshaw_%28New_Earth%29	Sovrn
california	0.491251	http://disney.wikia.com/wiki/Boba_Fett	http://disney.wikia.com/wiki/Boba_Fett	Sovrn
women-s-health	0.472264	http://fallout.wikia.com/wiki/Throwing_hatchet	http://fallout.wikia.com/wiki/Throwing_hatchet	Sovrn
parenting	0.406184	http://marvel.wikia.com/Kimura_(Earth-616)	http://marvel.wikia.com/Kimura_(Earth-616)	Sovrn
healthy-living	0.465703	http://marvel.wikia.com/Mallen_(Earth-616)	http://marvel.wikia.com/Mallen_(Earth-616)	Sovrn
home	0.790651	http://starcasm.net/archives/105667	http://starcasm.net/archives/105667	Sovrn
politics	0.590408	http://starcasm.net/archives/109052	http://starcasm.net/archives/109052	Sovrn
u-s-states	0.717535	http://starcasm.net/archives/category/celebrities/melissa-rycroft-celebrities	http://starcasm.net/archives/category/celebrities/melissa-rycroft-celebrities	Sovrn
sci-fi	0.905703	http://starwars.wikia.com/wiki/Aurebesh/Canon	http://starwars.wikia.com/wiki/Aurebesh/Canon	Sovrn
u-s-states	0.861314	http://starwars.wikia.com/wiki/Celebration_2015	http://starwars.wikia.com/wiki/Celebration_2015	Sovrn
society	0.662961	http://starwars.wikia.com/wiki/Corruption	http://starwars.wikia.com/wiki/Corruption	Sovrn
space	0.44221	http://starwars.wikia.com/wiki/Parwan	http://starwars.wikia.com/wiki/Parwan	Sovrn
star-wars	0.7288	http://starwars.wikia.com/wiki/Red_Squadron_%28Rebel_Alliance%29	http://starwars.wikia.com/wiki/Red_Squadron_%28Rebel_Alliance%29	Sovrn
shopping	0.466307	http://totalfratmove.com/total-frat-move-book-released-today/	http://totalfratmove.com/total-frat-move-book-released-today/	Sovrn
art	0.550303	http://411mania.com/wrestling/411s-tna-impact-report-04-23-09/	http://411mania.com/wrestling/411s-tna-impact-report-04-23-09/	Sovrn
personal-relationships	0.550177	http://funnyjunk.com/Pikachu+chooses+you/funny-pictures/5374068/	http://funnyjunk.com/Pikachu+chooses+you/funny-pictures/5374068/	Sovrn
business	0.43263	http://funnyjunk.com/Pikachu+chooses+you/funny-pictures/5374068/	http://funnyjunk.com/Pikachu+chooses+you/funny-pictures/5374068/	Sovrn
tv-shows	0.579343	http://sportspyder.com/teams/st-louis-rams/articles/13428527	http://sportspyder.com/teams/st-louis-rams/articles/13428527	Sovrn
tv	0.533554	http://starcasm.net/archives/251070	http://starcasm.net/archives/251070	Sovrn
superheroes	0.847708	http://411mania.com/games/411-games-top-5-top-5-most-wanted-toys-to-life-games/	http://411mania.com/games/411-games-top-5-top-5-most-wanted-toys-to-life-games/	Sovrn
society	0.579811	http://411mania.com/movies/gossip-ana-braga-snaps-a-selfie-of-her-panties-clad-booty/	http://411mania.com/movies/gossip-ana-braga-snaps-a-selfie-of-her-panties-clad-booty/	Sovrn
comfort-foods	0.55788	http://411mania.com/wrestling/shining-a-spotlight-1-12-12-1992-royal-rumble/	http://411mania.com/wrestling/shining-a-spotlight-1-12-12-1992-royal-rumble/	Sovrn
art	0.516448	http://funnyjunk.com/Test/funny-gifs/5374281/	http://funnyjunk.com/Test/funny-gifs/5374281/	Sovrn
celebrities	0.868893	http://heavy.com/entertainment/2014/12/lisa-rinna-harry-hamlin-husband-wife-cheating-kids-rhobh-real-housewives-of-beverly-hills/10/	http://heavy.com/entertainment/2014/12/lisa-rinna-harry-hamlin-husband-wife-cheating-kids-rhobh-real-housewives-of-beverly-hills/10/	Sovrn
art	0.667733	http://411mania.com/wrestling/411s-live-raw-coverage-08-23-04-diva-search-a-surprise-host/	http://411mania.com/wrestling/411s-live-raw-coverage-08-23-04-diva-search-a-surprise-host/	Sovrn
performing-arts	0.480518	http://necolebitchie.com/2011/01/kelly-rowlands-rob-ector-photo-shoot/kelly-rowland-rob-ector-shoot/	http://necolebitchie.com/2011/01/kelly-rowlands-rob-ector-photo-shoot/kelly-rowland-rob-ector-shoot/	Sovrn
rap-music	0.424976	http://necolebitchie.com/2013/06/robin-thicke-talks-justin-timberlake-comparisons-relationship-insecurities-blurred-lines-with-hot-97/	http://necolebitchie.com/2013/06/robin-thicke-talks-justin-timberlake-comparisons-relationship-insecurities-blurred-lines-with-hot-97/	Sovrn
foods	0.509292	http://necolebitchie.com/2011/12/out-on-the-scene-rihanna-keri-hilson-kimbella-vivica-fox-big-sean-more/big-sean-cake-2/	http://necolebitchie.com/2011/12/out-on-the-scene-rihanna-keri-hilson-kimbella-vivica-fox-big-sean-more/big-sean-cake-2/	Sovrn
personal-relationships	0.608443	http://funnyjunk.com/Chad+franklin/funny-pictures/5374627/	http://funnyjunk.com/Chad+franklin/funny-pictures/5374627/	Sovrn
games	0.921171	http://gta.wikia.com/Turbine_Carbine	http://gta.wikia.com/Turbine_Carbine	Sovrn
performing-arts	0.519713	http://kidsactivitiesblog.com/3150/lewisville-lake-environmental-learning-area-homestead-christmas-event	http://kidsactivitiesblog.com/3150/lewisville-lake-environmental-learning-area-homestead-christmas-event	Sovrn
u-s-cities	0.507685	http://marvel.wikia.com/Agent_33_(Earth-199999)	http://marvel.wikia.com/Agent_33_(Earth-199999)	Sovrn
comfort-foods	0.451017	http://sallysbakingaddiction.com/2014/04/30/chewy-fudgy-homemade-brownies/0/	http://sallysbakingaddiction.com/2014/04/30/chewy-fudgy-homemade-brownies/0/	Sovrn
rap-music	0.535218	http://starcasm.net/archives/143152	http://starcasm.net/archives/143152	Sovrn
fashion-models	0.71193	http://celebslam.celebuzz.com/2011/02/megan-fox-weight.php	http://celebslam.celebuzz.com/2011/02/megan-fox-weight.php	Sovrn
movies	0.735173	http://dc.wikia.com/wiki/Agent_Orange	http://dc.wikia.com/wiki/Agent_Orange	Sovrn
humanities	0.892874	http://dc.wikia.com/wiki/Chloe_Sullivan_(Smallville)	http://dc.wikia.com/wiki/Chloe_Sullivan_(Smallville)	Sovrn
comfort-foods	0.409868	http://dragonage.wikia.com/wiki/Beresaad	http://dragonage.wikia.com/wiki/Beresaad	Sovrn
living	0.472264	http://elderscrolls.wikia.com/wiki/The_Ritual_Stone_%28Skyrim%29	http://elderscrolls.wikia.com/wiki/The_Ritual_Stone_%28Skyrim%29	Sovrn
home	0.494612	http://marvel.wikia.com/Peter_Parker_%28Ben_Reilly%29_%28Earth-616%29	http://marvel.wikia.com/Peter_Parker_%28Ben_Reilly%29_%28Earth-616%29	Sovrn
technology	0.43603	http://marvel.wikia.com/Peter_Parker_%28Ben_Reilly%29_%28Earth-616%29	http://marvel.wikia.com/Peter_Parker_%28Ben_Reilly%29_%28Earth-616%29	Sovrn
art	0.443322	http://nameberry.com/blog/girls-names-8-great-ones-under-the-radar	http://nameberry.com/blog/girls-names-8-great-ones-under-the-radar	Sovrn
footwear	0.450735	http://nameberry.com/celebrity-baby-names/G	http://nameberry.com/celebrity-baby-names/G	Sovrn
travel	0.798924	http://starcasm.net/archives/107562	http://starcasm.net/archives/107562	Sovrn
new-york-city	0.410305	http://starcasm.net/archives/category/celebrities/page/1049	http://starcasm.net/archives/category/celebrities/page/1049	Sovrn
foods	0.434944	http://starwars.wikia.com/wiki/Pyke	http://starwars.wikia.com/wiki/Pyke	Sovrn
society	0.533491	http://walkingdead.wikia.com/wiki/Arnold_Greene_(Comic_Series)	http://walkingdead.wikia.com/wiki/Arnold_Greene_(Comic_Series)	Sovrn
actresses	0.401171	http://yugioh.wikia.com/wiki/One-Eyed_Skill_Gainer	http://yugioh.wikia.com/wiki/One-Eyed_Skill_Gainer	Sovrn
home	0.917524	http://fallout.wikia.com/wiki/Ulysses_log_Y-17.22	http://fallout.wikia.com/wiki/Ulysses_log_Y-17.22	Sovrn
autos	0.765159	http://heavy.com/news/2014/08/rip-james-foley-journalist-photos-pictures-family-facebook/3/	http://heavy.com/news/2014/08/rip-james-foley-journalist-photos-pictures-family-facebook/3/	Sovrn
politics	0.590408	http://starcasm.net/archives/200237	http://starcasm.net/archives/200237	Sovrn
humanities	0.480518	http://necolebitchie.com/2011/10/lala-carmelo-beyonce-jay-z-and-more-attend-bottles-strikes-2-year-anniversary/angela-yee-and-verse-simmons/	http://necolebitchie.com/2011/10/lala-carmelo-beyonce-jay-z-and-more-attend-bottles-strikes-2-year-anniversary/angela-yee-and-verse-simmons/	Sovrn
recreation	0.501084	http://necolebitchie.com/2012/01/amber-rose-former-publicist-claims-she-tried-to-steal-from-kanye/	http://necolebitchie.com/2012/01/amber-rose-former-publicist-claims-she-tried-to-steal-from-kanye/	Sovrn
recreation	0.663325	http://necolebitchie.com/2008/06/shaq-disses-kobe-blames-him-for-divorce/	http://necolebitchie.com/2008/06/shaq-disses-kobe-blames-him-for-divorce/	Sovrn
pop-music	0.405953	http://necolebitchie.com/2013/09/the-bet-hip-hop-awards-green-carpet/tiffany-foxx-bet-hip-hop-awards/	http://necolebitchie.com/2013/09/the-bet-hip-hop-awards-green-carpet/tiffany-foxx-bet-hip-hop-awards/	Sovrn
technology	0.522489	http://funnyjunk.com/Desc/funny-pictures/5375311/	http://funnyjunk.com/Desc/funny-pictures/5375311/	Sovrn
fashion	0.745636	http://funnyjunk.com/Diamond+is+hardest+metal/funny-pictures/5375263/	http://funnyjunk.com/Diamond+is+hardest+metal/funny-pictures/5375263/	Sovrn
internet	0.550177	http://funnyjunk.com/I+ll+take+20/funny-pictures/5375268/	http://funnyjunk.com/I+ll+take+20/funny-pictures/5375268/	Sovrn
art	0.480518	http://necolebitchie.com/2008/05/nelly-jd-luckies-plus-video-shoot/nelly-j-nicks/	http://necolebitchie.com/2008/05/nelly-jd-luckies-plus-video-shoot/nelly-j-nicks/	Sovrn
tv-dramas	0.47261	http://411mania.com/mma/411-mma-fact-or-fiction-05-04-11-gspnick-diaz-steven-seagal-randy-couture-more/	http://411mania.com/mma/411-mma-fact-or-fiction-05-04-11-gspnick-diaz-steven-seagal-randy-couture-more/	Sovrn
holidays	0.426715	http://celebslam.celebuzz.com/2009/02/16-years-old.php	http://celebslam.celebuzz.com/2009/02/16-years-old.php	Sovrn
photography	0.471506	http://heavy.com/entertainment/2014/12/cmt-artists-of-the-year-2014-performances-red-carpet-best-photos-pics/10/	http://heavy.com/entertainment/2014/12/cmt-artists-of-the-year-2014-performances-red-carpet-best-photos-pics/10/	Sovrn
green	0.452426	http://kidsactivitiesblog.com/16958/fun-snack-spaghetti-dogs	http://kidsactivitiesblog.com/16958/fun-snack-spaghetti-dogs	Sovrn
personal-relationships	0.78008	http://kidsactivitiesblog.com/6191/the-planetarium-at-uta	http://kidsactivitiesblog.com/6191/the-planetarium-at-uta	Sovrn
technology	0.571151	http://starcasm.net/archives/261933	http://starcasm.net/archives/261933	Sovrn
lighting	0.505083	http://starwars.wikia.com/wiki/Echuu_Shen-Jon	http://starwars.wikia.com/wiki/Echuu_Shen-Jon	Sovrn
sci-fi-movies	0.940957	http://starwars.wikia.com/wiki/Sha_Koon	http://starwars.wikia.com/wiki/Sha_Koon	Sovrn
toys-games	0.567703	http://starwars.wikia.com/wiki/Sha_Koon	http://starwars.wikia.com/wiki/Sha_Koon	Sovrn
education	0.62727	http://totalfratmove.com/american-icons-bryce-harper/	http://totalfratmove.com/american-icons-bryce-harper/	Sovrn
fruits-vegetables	0.42375	http://worldtruth.tv/16-frugal-and-fabulous-uses-for-citrus-peels/	http://worldtruth.tv/16-frugal-and-fabulous-uses-for-citrus-peels/	Sovrn
finance	0.406819	http://ana-white.com/2013/02/adirondack-loftbed-cabin-playhouse	http://ana-white.com/2013/02/adirondack-loftbed-cabin-playhouse	Sovrn
humanities	0.506852	http://aviewfrommyseat.com/photo/24495/Georgia+Dome/section-335/row-13/seat-20/	http://aviewfrommyseat.com/photo/24495/Georgia+Dome/section-335/row-13/seat-20/	Sovrn
health	0.438468	http://discovermagazine.com/2002/jul	http://discovermagazine.com/2002/jul	Sovrn
technology	0.565384	http://discovermagazine.com/2002/sep	http://discovermagazine.com/2002/sep	Sovrn
los-angeles-area	0.748173	http://fallout.wikia.com/wiki/Fixin%27_Things	http://fallout.wikia.com/wiki/Fixin%27_Things	Sovrn
u-s-states	0.518181	http://fallout.wikia.com/wiki/Takoma_Industrial	http://fallout.wikia.com/wiki/Takoma_Industrial	Sovrn
society	0.694183	http://heavy.com/action/girls/2011/08/the-20-hottest-photos-of-alison-brie/15/	http://heavy.com/action/girls/2011/08/the-20-hottest-photos-of-alison-brie/15/	Sovrn
recreation	0.750752	http://nameberry.com/nametalk/threads/124255-Quintuplets-(mixed)/page254	http://nameberry.com/nametalk/threads/124255-Quintuplets-(mixed)/page254	Sovrn
u-s-cities	0.447762	http://necolebitchie.com/2009/08/rumor-control-juelz-santana-did-not-threaten-to-kill-his-wife/	http://necolebitchie.com/2009/08/rumor-control-juelz-santana-did-not-threaten-to-kill-his-wife/	Sovrn
music	0.721565	http://necolebitchie.com/2011/04/bitchie-or-not-kerry-washington-time-100-gala/kerry-washington-and-bruno-mars/	http://necolebitchie.com/2011/04/bitchie-or-not-kerry-washington-time-100-gala/kerry-washington-and-bruno-mars/	Sovrn
special-occasions	0.542082	http://starcasm.net/archives/77415	http://starcasm.net/archives/77415	Sovrn
celebrities	0.934892	http://starcasm.net/archives/category/style-and-fashion/page/45	http://starcasm.net/archives/category/style-and-fashion/page/45	Sovrn
performing-arts	0.502885	http://starwars.wikia.com/wiki/Plett	http://starwars.wikia.com/wiki/Plett	Sovrn
computers	0.727874	http://discovermagazine.com/2003/feb	http://discovermagazine.com/2003/feb	Sovrn
home	0.478185	http://fallout.wikia.com/wiki/Climb_Ev'ry_Mountain	http://fallout.wikia.com/wiki/Climb_Ev'ry_Mountain	Sovrn
travel	0.406607	http://heavy.com/social/2013/06/4chan-photoshop-trolls-20-funny-pictures/33/	http://heavy.com/social/2013/06/4chan-photoshop-trolls-20-funny-pictures/33/	Sovrn
u-s-cities	0.515063	http://sportspyder.com/teams/dallas-mavericks/articles/13429507	http://sportspyder.com/teams/dallas-mavericks/articles/13429507	Sovrn
personal-relationships	0.459048	http://starcasm.net/archives/137029	http://starcasm.net/archives/137029	Sovrn
music	0.967137	http://starcasm.net/archives/193396	http://starcasm.net/archives/193396	Sovrn
tv-shows	0.496187	http://starcasm.net/archives/216056	http://starcasm.net/archives/216056	Sovrn
actresses	0.737491	http://necolebitchie.com/2010/01/so-who-pissed-off-kanye/kanye-and-amber-4-3/	http://necolebitchie.com/2010/01/so-who-pissed-off-kanye/kanye-and-amber-4-3/	Sovrn
